"nie_malla_modi_id","sen_slope_temp","sen_slope_per_temp","p_value_temp","tau_temp"
1671138,0.01,0.16,0.82667,0.055
1671139,0.013,0.24,0.91281,0.033
1671140,0.014,0.26,0.91281,0.033
1671141,0.003,0.05,1,0.011
1671142,0,0,1,0
1671143,0,0,1,0
1671144,0.005,0.06,0.86935,0.044
1671145,0.001,0.01,1,0.011
1671146,0.015,0.21,0.74256,0.077
1671147,0.008,0.12,0.86935,0.044
1671148,0.009,0.11,0.82667,0.055
1671149,0.012,0.14,0.82667,0.055
1671150,0.02,0.2,0.54644,0.132
1671151,0.02,0.19,0.476,0.154
1671152,0.02,0.19,0.47422,0.154
1671153,0.02,0.22,0.476,0.154
1671154,0.02,0.25,0.58407,0.121
1671155,0.016,0.23,0.50995,0.143
1671156,0.024,0.39,0.51122,0.143
1671157,0.021,0.39,0.50995,0.143
1671158,0.02,0.42,0.50995,0.143
1671159,0.018,0.37,0.44342,0.165
1671160,0.02,0.43,0.44342,0.165
1671161,0.012,0.25,0.6217,0.11
1671162,0.008,0.18,0.74256,0.077
1671163,0.014,0.42,0.78398,0.066
1671164,0.012,0.3,0.78398,0.066
1671165,0.011,0.26,0.82667,0.055
1671166,0.011,0.25,0.82667,0.055
1671167,0.015,0.43,0.78398,0.066
1671168,0.013,0.35,0.78398,0.066
1671169,0.01,0.24,0.78398,0.066
1671170,0.008,0.18,0.82667,0.055
1671171,0.008,0.17,0.82667,0.055
1671172,0.008,0.15,0.86935,0.044
1671173,0.008,0.13,0.91281,0.033
1671174,0.005,0.08,0.91281,0.033
1671175,0.008,0.12,0.95628,0.022
1671176,0.01,0.13,1,0.011
1671177,0.009,0.11,1,0.011
1671178,-0.005,-0.07,1,-0.011
1671179,-0.004,-0.05,0.95628,-0.022
1671180,-0.007,-0.1,0.95628,-0.022
1671181,-0.005,-0.07,0.95628,-0.022
1671182,-0.005,-0.07,0.91281,-0.033
1671183,-0.005,-0.07,1,-0.011
1671184,-0.008,-0.1,0.95628,-0.022
1671185,-0.01,-0.13,0.82667,-0.055
1671186,-0.01,-0.13,0.82667,-0.055
1671187,-0.003,-0.04,0.95628,-0.022
1671188,-0.001,-0.01,1,-0.011
1671189,0,0,1,0
1671190,0.005,0.06,1,0.011
1671191,0.01,0.11,0.78398,0.066
1671192,0.016,0.18,0.70113,0.088
1671193,0.014,0.18,0.66046,0.099
1671194,0.011,0.14,0.54644,0.132
1671195,0.013,0.16,0.41085,0.176
1671196,0.021,0.24,0.38107,0.187
1671197,0.03,0.32,0.66142,0.099
1671198,0.03,0.32,0.66142,0.099
1671199,0.03,0.31,0.66142,0.099
1671200,0.03,0.32,0.32442,0.209
1671201,0.032,0.36,0.29754,0.22
1671202,0.025,0.26,0.32442,0.209
1671203,0.03,0.29,0.44342,0.165
1671204,0.03,0.31,0.41085,0.176
1671205,0.028,0.29,0.38107,0.187
1671206,0.027,0.27,0.35131,0.198
1671207,0.03,0.36,0.44342,0.165
1671208,0.028,0.34,0.44342,0.165
1671209,0.025,0.31,0.35131,0.198
1671210,0.028,0.33,0.29754,0.22
1671211,0.022,0.24,0.29754,0.22
1671212,0.038,0.45,0.12531,0.319
1671213,0.039,0.5,0.0798,0.363
1671214,0.037,0.5,0.12418,0.319
1671215,0.04,0.51,0.18889,0.275
1671216,0.044,0.57,0.2073,0.264
1671217,0.039,0.54,0.22704,0.253
1671218,0.038,0.51,0.27356,0.231
1671219,0.038,0.49,0.27356,0.231
1671220,0.038,0.46,0.22844,0.253
1671221,0.037,0.46,0.22844,0.253
1671222,0.033,0.41,0.24958,0.242
1671223,0.035,0.43,0.24958,0.242
1671224,0.035,0.42,0.27356,0.231
1671225,0.035,0.42,0.27356,0.231
1671226,0.032,0.42,0.27356,0.231
1671227,0.038,0.44,0.17048,0.286
1671228,0.04,0.42,0.15463,0.297
1671229,0.047,0.48,0.13878,0.308
1671230,0.049,0.52,0.12531,0.319
1671231,0.042,0.43,0.27356,0.231
1671232,0.042,0.41,0.22844,0.253
1671233,0.042,0.42,0.29754,0.22
1671234,0.042,0.43,0.38107,0.187
1671235,0.044,0.42,0.38107,0.187
1671236,0.041,0.41,0.38107,0.187
1671237,0.04,0.41,0.38107,0.187
1671238,0.037,0.38,0.38107,0.187
1671239,0.037,0.34,0.38107,0.187
1671240,0.033,0.33,0.41085,0.176
1671241,0.031,0.29,0.35131,0.198
1671242,0.03,0.27,0.35131,0.198
1671243,0.039,0.32,0.32442,0.209
1671244,0.04,0.32,0.38107,0.187
1671245,0.035,0.26,0.38107,0.187
1671246,0.035,0.26,0.38107,0.187
1671247,0.039,0.3,0.35131,0.198
1671248,0.035,0.26,0.32442,0.209
1671249,0.04,0.28,0.32442,0.209
1671250,0.035,0.25,0.32442,0.209
1671251,0.035,0.25,0.32442,0.209
1671252,0.037,0.27,0.32442,0.209
1671253,0.04,0.3,0.22844,0.253
1671254,0.041,0.32,0.22844,0.253
1671255,0.041,0.32,0.22844,0.253
1671256,0.042,0.33,0.22844,0.253
1671257,0.044,0.34,0.22844,0.253
1671258,0.043,0.33,0.22844,0.253
1671259,0.043,0.32,0.22844,0.253
1671260,0.044,0.33,0.22844,0.253
1671261,0.04,0.3,0.22844,0.253
1671262,0.043,0.32,0.22844,0.253
1671263,0.047,0.35,0.2073,0.264
1671264,0.048,0.35,0.22844,0.253
1671265,0.045,0.33,0.24958,0.242
1671266,0.045,0.32,0.22844,0.253
1671267,0.045,0.32,0.2073,0.264
1671268,0.045,0.3,0.15463,0.297
1671269,0.05,0.33,0.13878,0.308
1671270,0.045,0.31,0.15463,0.297
1671271,0.038,0.28,0.18889,0.275
1671272,0.037,0.26,0.17048,0.286
1671273,0.042,0.29,0.15339,0.297
1671274,0.045,0.3,0.12531,0.319
1671275,0.045,0.29,0.12531,0.319
1671276,0.045,0.28,0.12531,0.319
1671277,0.041,0.26,0.12531,0.319
1671278,0.045,0.28,0.12531,0.319
1671279,0.043,0.26,0.12531,0.319
1671280,0.045,0.28,0.12531,0.319
1671281,0.045,0.27,0.12531,0.319
1671282,0.044,0.26,0.11184,0.33
1673508,0.006,0.04,0.82667,0.055
1673509,0.007,0.05,0.86935,0.044
1673510,0.009,0.07,0.86935,0.044
1673511,0.01,0.08,0.74256,0.077
1673512,0.013,0.11,0.74256,0.077
1673513,0.014,0.12,0.70113,0.088
1673514,0.014,0.12,0.70113,0.088
1673515,0.016,0.14,0.58407,0.121
1673517,0.015,0.14,0.66142,0.099
1673518,0.01,0.1,0.6217,0.11
1673519,0.007,0.08,0.78313,0.066
1673520,0.005,0.06,0.86935,0.044
1673521,0.01,0.13,0.91281,0.033
1673522,0.005,0.07,0.91281,0.033
1673523,0.012,0.17,0.70113,0.088
1673524,0.012,0.15,0.82667,0.055
1673525,0.014,0.19,0.82667,0.055
1673526,0.018,0.21,0.74256,0.077
1673527,0.018,0.19,0.74256,0.077
1673528,0.02,0.22,0.74256,0.077
1673529,0.017,0.22,0.74256,0.077
1673530,0.02,0.22,0.74256,0.077
1673531,0.015,0.16,0.54644,0.132
1673532,0.015,0.16,0.51122,0.143
1673533,0.015,0.17,0.54644,0.132
1673534,0.011,0.13,0.54644,0.132
1673535,0.01,0.12,0.6217,0.11
1673536,0.009,0.12,0.74256,0.077
1673537,0.009,0.12,0.74256,0.077
1673538,0.01,0.13,0.78398,0.066
1673539,0.005,0.08,0.95628,0.022
1673540,0.01,0.15,0.91281,0.033
1673541,0.01,0.17,0.91281,0.033
1673542,0.01,0.18,0.91281,0.033
1673543,0.005,0.1,0.95628,0.022
1673544,0,0,1,-0.011
1673545,-0.002,-0.03,1,-0.011
1673546,0.007,0.08,0.82615,0.055
1673547,0.005,0.07,0.86935,0.044
1673548,0.01,0.14,0.78398,0.066
1673549,0.018,0.26,0.74256,0.077
1673550,0.007,0.08,0.70113,0.088
1673551,0.013,0.14,0.82667,0.055
1673552,0.02,0.19,0.6217,0.11
1673553,0.014,0.15,0.70113,0.088
1673554,0.019,0.19,0.44021,0.165
1673555,0.017,0.18,0.44342,0.165
1673556,0.02,0.23,0.44342,0.165
1673557,0.016,0.21,0.58407,0.121
1673558,0.024,0.38,0.51122,0.143
1673559,0.02,0.39,0.476,0.154
1673560,0.015,0.35,0.66142,0.099
1673561,0.015,0.4,0.58407,0.121
1673562,0.01,0.32,0.51122,0.143
1673563,0.008,0.23,0.91281,0.033
1673564,0.011,0.28,0.82667,0.055
1673565,0.003,0.11,0.95628,0.022
1673566,0,0,1,0
1673567,0.002,0.05,1,0.011
1673568,0.009,0.19,0.82667,0.055
1673569,0.01,0.3,0.86935,0.044
1673570,0.008,0.26,0.86935,0.044
1673571,0.005,0.14,0.91281,0.033
1673572,0,0,1,0
1673573,-0.002,-0.05,1,-0.011
1673574,-0.005,-0.1,1,-0.011
1673575,-0.005,-0.1,1,-0.011
1673576,-0.005,-0.09,1,-0.011
1673577,-0.004,-0.06,1,-0.011
1673578,-0.004,-0.06,1,-0.011
1673579,-0.002,-0.03,1,-0.011
1673580,-0.011,-0.16,0.82667,-0.055
1673581,-0.011,-0.16,0.82667,-0.055
1673582,-0.014,-0.21,0.82667,-0.055
1673583,-0.016,-0.24,0.82667,-0.055
1673584,-0.01,-0.16,0.82667,-0.055
1673585,-0.009,-0.13,0.82667,-0.055
1673586,-0.005,-0.07,0.82667,-0.055
1673587,-0.013,-0.18,0.66142,-0.099
1673588,-0.012,-0.17,0.66142,-0.099
1673589,-0.01,-0.14,0.82667,-0.055
1673590,-0.007,-0.1,0.91281,-0.033
1673591,-0.006,-0.08,1,-0.011
1673592,-0.001,-0.01,1,-0.011
1673593,0.003,0.04,1,0.011
1673594,0.008,0.09,0.86935,0.044
1673595,0.007,0.09,0.78398,0.066
1673596,0.012,0.16,0.70113,0.088
1673597,0.011,0.15,0.51122,0.143
1673598,0.013,0.17,0.51122,0.143
1673599,0.026,0.32,0.66142,0.099
1673600,0.027,0.31,0.66142,0.099
1673601,0.03,0.34,0.70113,0.088
1673602,0.03,0.34,0.70113,0.088
1673603,0.027,0.31,0.54644,0.132
1673604,0.027,0.29,0.476,0.154
1673605,0.027,0.29,0.44205,0.165
1673606,0.027,0.3,0.44205,0.165
1673607,0.03,0.34,0.54644,0.132
1673608,0.03,0.34,0.41085,0.176
1673609,0.022,0.26,0.41085,0.176
1673610,0.021,0.28,0.38107,0.187
1673611,0.021,0.28,0.38107,0.187
1673612,0.02,0.24,0.32297,0.209
1673613,0.021,0.23,0.29754,0.22
1673614,0.018,0.21,0.32442,0.209
1673615,0.037,0.45,0.10052,0.341
1673616,0.038,0.52,0.13878,0.308
1673617,0.04,0.56,0.18889,0.275
1673618,0.037,0.52,0.18889,0.275
1673619,0.035,0.52,0.22844,0.253
1673620,0.035,0.51,0.27356,0.231
1673621,0.037,0.49,0.27356,0.231
1673622,0.034,0.46,0.24958,0.242
1673623,0.034,0.46,0.27356,0.231
1673624,0.034,0.46,0.27356,0.231
1673625,0.032,0.42,0.27356,0.231
1673626,0.032,0.42,0.27356,0.231
1673627,0.032,0.42,0.27356,0.231
1673628,0.032,0.43,0.27356,0.231
1673629,0.035,0.43,0.27356,0.231
1673630,0.039,0.44,0.15463,0.297
1673631,0.042,0.46,0.15463,0.297
1673632,0.046,0.51,0.15463,0.297
1673633,0.05,0.52,0.11184,0.33
1673634,0.057,0.56,0.10052,0.341
1673635,0.058,0.59,0.10052,0.341
1673636,0.042,0.44,0.38107,0.187
1673637,0.043,0.43,0.38107,0.187
1673638,0.043,0.43,0.38107,0.187
1673639,0.04,0.43,0.38107,0.187
1673640,0.04,0.41,0.38107,0.187
1673641,0.037,0.36,0.38107,0.187
1673642,0.036,0.37,0.38107,0.187
1673643,0.033,0.32,0.41085,0.176
1673644,0.038,0.32,0.35131,0.198
1673645,0.04,0.32,0.32442,0.209
1673646,0.043,0.33,0.32442,0.209
1673647,0.043,0.34,0.38107,0.187
1673648,0.041,0.34,0.38107,0.187
1673649,0.04,0.32,0.35131,0.198
1673650,0.035,0.26,0.32442,0.209
1673651,0.035,0.26,0.32442,0.209
1673652,0.035,0.26,0.32442,0.209
1673653,0.035,0.26,0.32442,0.209
1673654,0.035,0.27,0.32442,0.209
1673655,0.04,0.31,0.22844,0.253
1673656,0.04,0.32,0.22844,0.253
1673657,0.04,0.32,0.22844,0.253
1673658,0.041,0.35,0.2073,0.264
1673659,0.04,0.33,0.2073,0.264
1673660,0.041,0.33,0.22844,0.253
1673661,0.043,0.34,0.27212,0.231
1673662,0.042,0.32,0.22844,0.253
1673663,0.042,0.31,0.22844,0.253
1673664,0.043,0.32,0.18889,0.275
1673665,0.047,0.34,0.2073,0.264
1673666,0.05,0.36,0.22844,0.253
1673667,0.047,0.34,0.22844,0.253
1673668,0.045,0.32,0.22844,0.253
1673669,0.045,0.31,0.2073,0.264
1673670,0.045,0.31,0.15463,0.297
1673671,0.05,0.33,0.13878,0.308
1673672,0.045,0.31,0.15463,0.297
1673673,0.04,0.28,0.15463,0.297
1673674,0.038,0.28,0.2073,0.264
1673675,0.04,0.28,0.17048,0.286
1673676,0.043,0.29,0.15463,0.297
1673677,0.045,0.3,0.13878,0.308
1673678,0.045,0.29,0.12531,0.319
1673679,0.041,0.26,0.12531,0.319
1673680,0.04,0.25,0.12531,0.319
1673681,0.045,0.29,0.12531,0.319
1673682,0.045,0.28,0.12531,0.319
1673683,0.045,0.28,0.12531,0.319
1673684,0.044,0.26,0.12531,0.319
1673685,0.045,0.27,0.12531,0.319
1675910,0.025,0.17,0.58294,0.121
1675911,0.025,0.18,0.6217,0.11
1675912,0.01,0.08,0.78398,0.066
1675913,0.011,0.09,0.70113,0.088
1675914,0.013,0.11,0.74256,0.077
1675915,0.016,0.13,0.66142,0.099
1675916,0.014,0.12,0.6217,0.11
1675917,0.018,0.16,0.58407,0.121
1675919,0.014,0.12,0.66142,0.099
1675920,0.013,0.13,0.54644,0.132
1675921,0.009,0.1,0.66142,0.099
1675922,0.01,0.12,0.78398,0.066
1675923,0.01,0.13,0.82615,0.055
1675924,0.015,0.2,0.70113,0.088
1675925,0.015,0.2,0.69999,0.088
1675926,0.016,0.21,0.70113,0.088
1675927,0.012,0.18,0.70113,0.088
1675928,0.017,0.22,0.74256,0.077
1675929,0.022,0.25,0.74256,0.077
1675930,0.016,0.2,0.70113,0.088
1675931,0.016,0.21,0.70113,0.088
1675932,0.017,0.21,0.66142,0.099
1675933,0.013,0.14,0.58407,0.121
1675934,0.014,0.16,0.58407,0.121
1675935,0.013,0.15,0.58407,0.121
1675936,0.01,0.12,0.66046,0.099
1675937,0.01,0.11,0.66142,0.099
1675938,0.01,0.11,0.66142,0.099
1675939,0.01,0.12,0.70113,0.088
1675940,0,0,1,0
1675941,-0.001,-0.02,1,-0.011
1675942,-0.001,-0.02,1,-0.011
1675943,0,0,1,0
1675944,0,0,1,0
1675945,0.001,0.03,1,0.011
1675946,0.001,0.03,1,0.011
1675947,0.007,0.1,0.86935,0.044
1675948,0.003,0.04,1,0.011
1675949,0.001,0.02,0.95628,0.022
1675950,0.007,0.1,0.86935,0.044
1675951,0.015,0.24,0.82667,0.055
1675952,0.005,0.07,0.78398,0.066
1675953,0.009,0.1,0.74181,0.077
1675954,0.019,0.2,0.70113,0.088
1675955,0.013,0.16,0.78398,0.066
1675956,0.014,0.15,0.70113,0.088
1675957,0.017,0.17,0.54483,0.132
1675958,0.016,0.2,0.58407,0.121
1675959,0.013,0.18,0.6217,0.11
1675960,0.021,0.35,0.51122,0.143
1675961,0.02,0.37,0.476,0.154
1675962,0.016,0.38,0.6217,0.11
1675963,0.014,0.36,0.66142,0.099
1675964,0.012,0.35,0.58407,0.121
1675965,0.008,0.28,0.476,0.154
1675966,0,0,1,0
1675967,-0.005,-0.13,1,-0.011
1675968,-0.004,-0.1,1,-0.011
1675969,0,0,1,0
1675970,-0.002,-0.05,1,-0.011
1675971,-0.01,-0.32,0.91281,-0.033
1675972,-0.013,-0.4,0.91281,-0.033
1675973,-0.002,-0.06,1,-0.011
1675974,-0.005,-0.12,1,-0.011
1675975,-0.008,-0.14,1,-0.011
1675976,-0.005,-0.1,0.91281,-0.033
1675977,-0.01,-0.23,0.86935,-0.044
1675978,-0.009,-0.17,0.86935,-0.044
1675979,-0.01,-0.18,0.82667,-0.055
1675980,-0.011,-0.19,0.82667,-0.055
1675981,-0.01,-0.16,0.82667,-0.055
1675982,-0.013,-0.21,0.74256,-0.077
1675983,-0.017,-0.26,0.78398,-0.066
1675984,-0.017,-0.27,0.78398,-0.066
1675985,-0.023,-0.39,0.78398,-0.066
1675986,-0.024,-0.42,0.74256,-0.077
1675987,-0.021,-0.34,0.78398,-0.066
1675988,-0.017,-0.27,0.82667,-0.055
1675989,-0.02,-0.31,0.58294,-0.121
1675990,-0.016,-0.25,0.58407,-0.121
1675991,-0.013,-0.2,0.66142,-0.099
1675992,-0.01,-0.15,0.74256,-0.077
1675993,-0.008,-0.11,0.86935,-0.044
1675994,-0.005,-0.07,0.95628,-0.022
1675995,0,0,1,0
1675996,0.002,0.03,1,0.011
1675997,0.005,0.07,0.95628,0.022
1675998,0.012,0.2,0.95628,0.022
1675999,0.012,0.19,0.66142,0.099
1676000,0.019,0.26,0.82667,0.055
1676001,0.025,0.32,0.74256,0.077
1676002,0.025,0.33,0.74256,0.077
1676003,0.025,0.33,0.70113,0.088
1676004,0.027,0.34,0.66142,0.099
1676005,0.025,0.31,0.66142,0.099
1676006,0.025,0.3,0.6217,0.11
1676007,0.025,0.31,0.58407,0.121
1676008,0.023,0.3,0.58407,0.121
1676009,0.022,0.28,0.44205,0.165
1676010,0.019,0.24,0.476,0.154
1676011,0.018,0.23,0.51122,0.143
1676012,0.019,0.24,0.41085,0.176
1676013,0.016,0.21,0.35131,0.198
1676014,0.019,0.24,0.51122,0.143
1676015,0.024,0.27,0.35131,0.198
1676016,0.022,0.24,0.38107,0.187
1676017,0.043,0.52,0.11184,0.33
1676018,0.041,0.57,0.18889,0.275
1676019,0.037,0.59,0.18889,0.275
1676020,0.035,0.56,0.22844,0.253
1676021,0.033,0.54,0.22844,0.253
1676022,0.033,0.51,0.22844,0.253
1676023,0.032,0.49,0.27356,0.231
1676024,0.031,0.46,0.29754,0.22
1676025,0.033,0.5,0.24958,0.242
1676026,0.033,0.47,0.27356,0.231
1676027,0.029,0.42,0.29754,0.22
1676028,0.029,0.43,0.35131,0.198
1676029,0.03,0.45,0.32297,0.209
1676030,0.03,0.44,0.29754,0.22
1676031,0.031,0.43,0.27356,0.231
1676032,0.036,0.47,0.18889,0.275
1676033,0.041,0.49,0.17048,0.286
1676034,0.043,0.53,0.17048,0.286
1676035,0.05,0.56,0.12531,0.319
1676036,0.054,0.57,0.10052,0.341
1676037,0.055,0.62,0.10052,0.341
1676038,0.059,0.65,0.0892,0.352
1676039,0.063,0.68,0.0798,0.363
1676040,0.043,0.45,0.38107,0.187
1676041,0.04,0.44,0.38107,0.187
1676042,0.04,0.42,0.38107,0.187
1676043,0.035,0.37,0.38107,0.187
1676044,0.037,0.4,0.38107,0.187
1676045,0.032,0.32,0.38107,0.187
1676046,0.042,0.36,0.35131,0.198
1676047,0.041,0.35,0.41085,0.176
1676048,0.04,0.34,0.32442,0.209
1676049,0.036,0.32,0.29754,0.22
1676050,0.034,0.29,0.35131,0.198
1676051,0.044,0.35,0.38107,0.187
1676052,0.043,0.34,0.35131,0.198
1676053,0.039,0.32,0.32442,0.209
1676054,0.039,0.3,0.32442,0.209
1676055,0.04,0.29,0.32442,0.209
1676056,0.036,0.28,0.32442,0.209
1676057,0.038,0.31,0.32442,0.209
1676058,0.037,0.32,0.22704,0.253
1676059,0.038,0.33,0.24958,0.242
1676060,0.036,0.31,0.27356,0.231
1676061,0.037,0.32,0.24958,0.242
1676062,0.04,0.34,0.22704,0.253
1676063,0.042,0.34,0.24958,0.242
1676064,0.041,0.32,0.27356,0.231
1676065,0.042,0.32,0.22844,0.253
1676066,0.043,0.32,0.18889,0.275
1676067,0.047,0.34,0.2073,0.264
1676068,0.052,0.36,0.22844,0.253
1676069,0.042,0.29,0.22844,0.253
1676070,0.045,0.31,0.2073,0.264
1676071,0.045,0.31,0.17048,0.286
1676072,0.045,0.3,0.17048,0.286
1676073,0.05,0.33,0.15463,0.297
1676074,0.048,0.32,0.15463,0.297
1676075,0.04,0.28,0.13878,0.308
1676076,0.04,0.28,0.15339,0.297
1676077,0.038,0.27,0.17048,0.286
1676078,0.04,0.28,0.17048,0.286
1676079,0.045,0.3,0.15463,0.297
1676080,0.045,0.29,0.12531,0.319
1676081,0.045,0.29,0.12531,0.319
1676082,0.045,0.29,0.12531,0.319
1676083,0.045,0.29,0.13878,0.308
1676084,0.045,0.28,0.12531,0.319
1676085,0.045,0.28,0.12531,0.319
1676086,0.045,0.27,0.12531,0.319
1676087,0.046,0.28,0.12531,0.319
1676088,0.045,0.26,0.12531,0.319
1678314,0.026,0.18,0.476,0.154
1678315,0.025,0.18,0.44342,0.165
1678316,0.014,0.12,0.66142,0.099
1678317,0.016,0.13,0.66142,0.099
1678318,0.02,0.18,0.58407,0.121
1678319,0.018,0.16,0.58407,0.121
1678322,0.015,0.15,0.6217,0.11
1678323,0.01,0.11,0.66142,0.099
1678324,0.017,0.21,0.38107,0.187
1678325,0.016,0.2,0.38107,0.187
1678326,0.016,0.22,0.6217,0.11
1678327,0.015,0.2,0.69999,0.088
1678328,0.017,0.23,0.66142,0.099
1678329,0.017,0.23,0.70113,0.088
1678330,0.019,0.23,0.6217,0.11
1678331,0.019,0.22,0.66142,0.099
1678332,0.018,0.23,0.6217,0.11
1678333,0.015,0.21,0.66142,0.099
1678334,0.014,0.19,0.66142,0.099
1678335,0.01,0.12,0.6217,0.11
1678336,0.011,0.14,0.58407,0.121
1678337,0.009,0.11,0.70113,0.088
1678338,0.008,0.09,0.74256,0.077
1678339,0.014,0.17,0.70113,0.088
1678340,0.011,0.14,0.74256,0.077
1678341,0.009,0.11,0.78398,0.066
1678342,-0.001,-0.02,1,-0.011
1678343,0,0,1,0
1678344,0.002,0.03,0.95628,0.022
1678345,0.001,0.02,1,0.011
1678346,0,0,1,0
1678347,0.005,0.08,0.86935,0.044
1678348,0.008,0.14,0.82667,0.055
1678349,0.005,0.08,0.86935,0.044
1678350,0.002,0.03,0.95628,0.022
1678351,0.005,0.08,0.95628,0.022
1678352,0.01,0.17,0.82667,0.055
1678353,0.007,0.1,0.82667,0.055
1678354,0.003,0.04,0.95628,0.022
1678355,0.011,0.12,0.82667,0.055
1678356,0.006,0.06,0.82615,0.055
1678357,0.015,0.19,0.66142,0.099
1678358,0.013,0.15,0.78398,0.066
1678359,0.019,0.19,0.58294,0.121
1678360,0.016,0.17,0.6217,0.11
1678361,0.013,0.17,0.70113,0.088
1678362,0.017,0.24,0.6217,0.11
1678363,0.017,0.31,0.476,0.154
1678364,0.02,0.38,0.54644,0.132
1678365,0.018,0.38,0.58407,0.121
1678366,0.014,0.35,0.70113,0.088
1678367,0.009,0.29,0.54644,0.132
1678368,-0.003,-0.06,1,-0.011
1678369,-0.008,-0.18,1,-0.011
1678370,-0.004,-0.08,1,-0.011
1678371,-0.002,-0.04,1,-0.011
1678372,-0.01,-0.24,0.86935,-0.044
1678373,-0.015,-0.46,0.74256,-0.077
1678374,-0.02,-0.59,0.74256,-0.077
1678375,-0.022,-0.55,0.74256,-0.077
1678376,-0.022,-0.46,0.74256,-0.077
1678377,-0.014,-0.28,0.82667,-0.055
1678378,-0.019,-0.36,0.78398,-0.066
1678379,-0.017,-0.37,0.66046,-0.099
1678380,-0.02,-0.43,0.58407,-0.121
1678381,-0.02,-0.44,0.58407,-0.121
1678382,-0.02,-0.42,0.58407,-0.121
1678383,-0.017,-0.33,0.58407,-0.121
1678384,-0.017,-0.33,0.44342,-0.165
1678385,-0.016,-0.31,0.476,-0.154
1678386,-0.017,-0.34,0.44342,-0.165
1678387,-0.02,-0.4,0.476,-0.154
1678388,-0.02,-0.4,0.51122,-0.143
1678389,-0.023,-0.44,0.54644,-0.132
1678390,-0.023,-0.43,0.6217,-0.11
1678391,-0.02,-0.35,0.51122,-0.143
1678392,-0.018,-0.34,0.51122,-0.143
1678393,-0.017,-0.3,0.58294,-0.121
1678394,-0.015,-0.25,0.58407,-0.121
1678395,-0.009,-0.15,0.74256,-0.077
1678396,-0.005,-0.08,0.78398,-0.066
1678397,-0.001,-0.01,0.95628,-0.022
1678398,0.004,0.06,1,0.011
1678399,0.007,0.12,1,0.011
1678400,0,0,1,-0.011
1678401,0.002,0.03,0.95628,0.022
1678402,0.005,0.08,0.91281,0.033
1678403,0.008,0.09,0.91281,0.033
1678404,0.021,0.26,0.74256,0.077
1678405,0.022,0.3,0.78398,0.066
1678406,0.02,0.29,0.66142,0.099
1678407,0.021,0.3,0.58407,0.121
1678408,0.02,0.29,0.58407,0.121
1678409,0.02,0.28,0.54644,0.132
1678410,0.015,0.22,0.44342,0.165
1678411,0.015,0.22,0.51122,0.143
1678412,0.016,0.24,0.51122,0.143
1678413,0.017,0.23,0.476,0.154
1678414,0.015,0.18,0.58407,0.121
1678415,0.016,0.18,0.58407,0.121
1678416,0.019,0.22,0.476,0.154
1678417,0.023,0.26,0.44205,0.165
1678418,0.024,0.27,0.38107,0.187
1678419,0.045,0.54,0.13878,0.308
1678420,0.04,0.53,0.18889,0.275
1678421,0.038,0.59,0.18889,0.275
1678422,0.033,0.59,0.24958,0.242
1678423,0.032,0.57,0.24958,0.242
1678424,0.03,0.51,0.24958,0.242
1678425,0.031,0.52,0.29754,0.22
1678426,0.036,0.58,0.20593,0.264
1678427,0.033,0.51,0.2073,0.264
1678428,0.033,0.46,0.27356,0.231
1678429,0.029,0.42,0.29754,0.22
1678430,0.029,0.43,0.29754,0.22
1678431,0.03,0.45,0.32297,0.209
1678432,0.03,0.45,0.29754,0.22
1678433,0.03,0.43,0.27356,0.231
1678434,0.034,0.5,0.22844,0.253
1678435,0.038,0.52,0.18889,0.275
1678436,0.041,0.57,0.18889,0.275
1678437,0.048,0.6,0.15463,0.297
1678438,0.052,0.62,0.11184,0.33
1678439,0.054,0.65,0.08792,0.352
1678440,0.056,0.68,0.0798,0.363
1678441,0.059,0.7,0.0627,0.385
1678442,0.063,0.72,0.0627,0.385
1678443,0.06,0.76,0.10052,0.341
1678444,0.07,0.81,0.0798,0.363
1678445,0.037,0.45,0.44342,0.165
1678446,0.038,0.41,0.38107,0.187
1678447,0.035,0.34,0.32442,0.209
1678448,0.04,0.36,0.32442,0.209
1678449,0.038,0.34,0.32442,0.209
1678450,0.038,0.34,0.38107,0.187
1678451,0.036,0.33,0.32442,0.209
1678452,0.038,0.32,0.32442,0.209
1678453,0.04,0.33,0.32442,0.209
1678454,0.034,0.29,0.32442,0.209
1678455,0.035,0.31,0.32442,0.209
1678456,0.04,0.33,0.32442,0.209
1678457,0.037,0.31,0.32442,0.209
1678458,0.036,0.3,0.32442,0.209
1678459,0.035,0.3,0.32442,0.209
1678460,0.034,0.3,0.24958,0.242
1678461,0.034,0.31,0.27356,0.231
1678462,0.033,0.3,0.27356,0.231
1678463,0.036,0.32,0.24958,0.242
1678464,0.04,0.34,0.27212,0.231
1678465,0.04,0.34,0.24624,0.242
1678466,0.04,0.33,0.32442,0.209
1678467,0.04,0.32,0.22704,0.253
1678468,0.04,0.31,0.2073,0.264
1678469,0.047,0.34,0.22844,0.253
1678470,0.043,0.31,0.22844,0.253
1678471,0.042,0.29,0.22844,0.253
1678472,0.041,0.28,0.2073,0.264
1678473,0.045,0.3,0.18889,0.275
1678474,0.04,0.27,0.17048,0.286
1678475,0.045,0.3,0.15463,0.297
1678476,0.045,0.31,0.17048,0.286
1678477,0.043,0.3,0.17048,0.286
1678478,0.042,0.29,0.16919,0.286
