"nie_malla_modi_id","sen_slope","sen_slope_per","p_value","tau"
"1644743",-0.143,-4.26,0.20428,-0.253
"1644744",0,0,0.42072,-0.165
"1644745",0,0,0.31591,-0.198
"1644746",0,0,0.09699,-0.308
"1644747",-0.154,-5.82,0.05949,-0.363
"1644748",-0.143,-5.41,0.12758,-0.308
"1644749",-0.125,-4.49,0.21756,-0.253
"1644750",-0.222,-7.59,0.06479,-0.374
"1644751",-0.25,-7.45,0.12,-0.319
"1644752",-0.25,-7.61,0.08471,-0.352
"1644753",-0.25,-7.29,0.033,-0.429
"1644754",-0.222,-6.91,0.00786,-0.527
"1644755",-0.143,-4.08,0.0208,-0.44
"1644756",-0.286,-7.41,0.02302,-0.451
"1644757",-0.2,-5.83,0.036,-0.418
"1644758",-0.25,-6.6,0.058,-0.385
"1644759",-0.182,-4.9,0.05702,-0.374
"1644760",0,0,1,0
"1644761",0.1,2.69,0.30636,0.209
"1644762",0,0,0.73639,0.077
"1644763",0,0,1,0
"1644764",0,0,0.95519,0.022
"1644765",0,0,0.49529,0.143
"1644766",0,0,0.68578,0.088
"1644767",0,0,0.56985,0.121
"1644768",0,0,0.73505,0.077
