"nie_malla_modi_id","sen_slope_tempsu","sen_slope_per_tempsu","p_value_tempsu","tau_tempsu"
1736023,-0.093,-0.52,0.6217,-0.11
1736024,-0.094,-0.54,0.58407,-0.121
1736025,-0.092,-0.52,0.58407,-0.121
1736026,-0.093,-0.52,0.58407,-0.121
1736027,-0.09,-0.49,0.58407,-0.121
1736028,-0.088,-0.46,0.58407,-0.121
1736029,-0.087,-0.44,0.6217,-0.11
1736030,-0.084,-0.41,0.66142,-0.099
1736031,-0.067,-0.31,0.51122,-0.143
1736032,-0.075,-0.33,0.44342,-0.165
1736033,-0.07,-0.33,0.58407,-0.121
1736034,-0.075,-0.36,0.54644,-0.132
1736035,-0.09,-0.44,0.50995,-0.143
1736036,-0.089,-0.43,0.476,-0.154
1736037,-0.082,-0.39,0.41085,-0.176
1736038,-0.085,-0.39,0.32442,-0.209
1736039,-0.09,-0.4,0.27356,-0.231
1736040,-0.117,-0.5,0.35131,-0.198
1736041,-0.123,-0.53,0.35131,-0.198
1736042,-0.117,-0.53,0.32442,-0.209
1736043,-0.12,-0.54,0.32442,-0.209
1736044,-0.077,-0.34,0.32442,-0.209
1736045,-0.077,-0.33,0.32442,-0.209
1736046,-0.074,-0.31,0.35131,-0.198
1736047,-0.073,-0.3,0.38107,-0.187
1736048,-0.081,-0.33,0.38107,-0.187
1736050,-0.085,-0.34,0.44342,-0.165
1736055,-0.099,-0.38,0.44342,-0.165
1736092,-0.012,-0.05,0.91281,-0.033
1736093,-0.002,-0.01,0.91255,-0.033
1736094,-0.025,-0.1,0.82667,-0.055
1736095,-0.03,-0.12,0.66142,-0.099
1736096,-0.04,-0.16,0.74256,-0.077
1736097,-0.02,-0.08,0.74256,-0.077
1736098,-0.008,-0.03,0.82667,-0.055
1736099,-0.004,-0.02,0.91281,-0.033
1736100,-0.004,-0.02,1,-0.011
1736101,-0.002,-0.01,1,-0.011
1736102,0.008,0.03,1,0.011
1736103,0.007,0.03,1,0.011
1736104,-0.007,-0.03,1,-0.011
1736105,-0.003,-0.01,1,-0.011
1736106,0,0,1,0
1736107,-0.003,-0.01,1,-0.011
1736108,-0.022,-0.08,1,-0.011
1736109,-0.02,-0.08,0.91281,-0.033
1736110,-0.02,-0.08,0.82667,-0.055
1736111,-0.018,-0.07,0.82667,-0.055
1736112,-0.025,-0.1,0.82667,-0.055
1736113,-0.032,-0.12,0.74256,-0.077
1736114,-0.03,-0.11,0.66142,-0.099
1736115,-0.034,-0.13,0.74256,-0.077
1736116,-0.032,-0.12,0.74256,-0.077
1736117,-0.046,-0.17,0.476,-0.154
1736140,-0.038,-0.14,0.51122,-0.143
1736141,-0.044,-0.16,0.44342,-0.165
1736142,-0.042,-0.15,0.44342,-0.165
1736143,-0.046,-0.16,0.38107,-0.187
1736144,-0.041,-0.15,0.38107,-0.187
1736145,-0.037,-0.13,0.44342,-0.165
1736146,-0.04,-0.14,0.44342,-0.165
1736147,-0.04,-0.14,0.41085,-0.176
1738367,0.02,0.08,0.95628,0.022
1738368,0.008,0.03,1,0.011
1738369,0.006,0.02,1,0.011
1738370,0.002,0.01,1,0.011
1738371,-0.003,-0.01,1,-0.011
1738372,-0.01,-0.04,1,-0.011
1738373,-0.017,-0.07,0.82667,-0.055
1738374,-0.024,-0.11,0.82667,-0.055
1738375,-0.027,-0.13,0.82667,-0.055
1738376,-0.038,-0.19,0.74256,-0.077
1738377,-0.037,-0.19,0.74256,-0.077
1738378,-0.041,-0.22,0.74256,-0.077
1738379,-0.043,-0.24,0.66142,-0.099
1738380,-0.051,-0.3,0.58407,-0.121
1738381,-0.061,-0.37,0.58407,-0.121
1738382,-0.063,-0.39,0.44342,-0.165
1738383,-0.069,-0.42,0.44342,-0.165
1738384,-0.063,-0.37,0.51122,-0.143
1738385,-0.073,-0.41,0.58407,-0.121
1738386,-0.07,-0.39,0.58407,-0.121
1738387,-0.063,-0.37,0.51122,-0.143
1738388,-0.099,-0.6,0.51122,-0.143
1738389,-0.074,-0.47,0.476,-0.154
1738390,-0.057,-0.36,0.6217,-0.11
1738391,-0.05,-0.31,0.58407,-0.121
1738392,-0.078,-0.47,0.58407,-0.121
1738393,-0.077,-0.44,0.58407,-0.121
1738394,-0.075,-0.41,0.58407,-0.121
1738395,-0.08,-0.47,0.58407,-0.121
1738396,-0.079,-0.46,0.51122,-0.143
1738397,-0.084,-0.48,0.51122,-0.143
1738398,-0.081,-0.45,0.44342,-0.165
1738399,-0.084,-0.45,0.44342,-0.165
1738400,-0.084,-0.43,0.44342,-0.165
1738401,-0.083,-0.41,0.44342,-0.165
1738402,-0.082,-0.4,0.44342,-0.165
1738403,-0.083,-0.38,0.44342,-0.165
1738404,-0.07,-0.31,0.44342,-0.165
1738405,-0.073,-0.35,0.54644,-0.132
1738406,-0.072,-0.35,0.44342,-0.165
1738407,-0.069,-0.36,0.51122,-0.143
1738408,-0.068,-0.38,0.51122,-0.143
1738409,-0.063,-0.36,0.51122,-0.143
1738410,-0.064,-0.38,0.54644,-0.132
1738411,-0.059,-0.36,0.58407,-0.121
1738412,-0.059,-0.34,0.58407,-0.121
1738413,-0.082,-0.44,0.51122,-0.143
1738414,-0.075,-0.39,0.51122,-0.143
1738415,-0.075,-0.36,0.58407,-0.121
1738416,-0.073,-0.35,0.58407,-0.121
1738417,-0.072,-0.35,0.51122,-0.143
1738418,-0.077,-0.37,0.58407,-0.121
1738419,-0.078,-0.36,0.51122,-0.143
1738420,-0.078,-0.35,0.51122,-0.143
1738421,-0.083,-0.39,0.51122,-0.143
1738422,-0.09,-0.44,0.51122,-0.143
1738423,-0.09,-0.45,0.51122,-0.143
1738424,-0.083,-0.45,0.66142,-0.099
1738425,-0.09,-0.51,0.66142,-0.099
1738426,-0.087,-0.49,0.66142,-0.099
1738427,-0.097,-0.53,0.66142,-0.099
1738428,-0.09,-0.48,0.58407,-0.121
1738429,-0.09,-0.48,0.58407,-0.121
1738430,-0.085,-0.44,0.58407,-0.121
1738431,-0.082,-0.41,0.66142,-0.099
1738432,-0.082,-0.4,0.74256,-0.077
1738433,-0.085,-0.39,0.476,-0.154
1738434,-0.077,-0.34,0.51122,-0.143
1738435,-0.078,-0.35,0.51122,-0.143
1738436,-0.083,-0.38,0.6217,-0.11
1738437,-0.082,-0.38,0.58407,-0.121
1738438,-0.081,-0.39,0.44342,-0.165
1738439,-0.082,-0.38,0.32442,-0.209
1738440,-0.082,-0.37,0.29754,-0.22
1738441,-0.081,-0.35,0.32442,-0.209
1738442,-0.1,-0.43,0.41085,-0.176
1738443,-0.127,-0.54,0.32442,-0.209
1738444,-0.117,-0.52,0.32442,-0.209
1738445,-0.123,-0.54,0.32442,-0.209
1738446,-0.069,-0.3,0.22844,-0.253
1738447,-0.072,-0.3,0.32442,-0.209
1738448,-0.069,-0.29,0.32442,-0.209
1738495,-0.005,-0.02,1,-0.011
1738496,-0.019,-0.07,0.82667,-0.055
1738497,-0.031,-0.12,0.70113,-0.088
1738498,-0.04,-0.16,0.82667,-0.055
1738499,-0.035,-0.14,0.74256,-0.077
1738500,-0.02,-0.08,0.82667,-0.055
1738501,-0.012,-0.05,0.91281,-0.033
1738502,-0.012,-0.05,0.95628,-0.022
1738503,-0.008,-0.03,1,-0.011
1738504,0.003,0.01,1,0.011
1738505,0.006,0.02,1,0.011
1738506,0.007,0.03,1,0.011
1738507,-0.013,-0.05,1,-0.011
1738508,-0.01,-0.04,1,-0.011
1738509,-0.01,-0.04,1,-0.011
1738510,-0.02,-0.08,0.95628,-0.022
1738511,-0.018,-0.07,0.91281,-0.033
1738512,-0.016,-0.06,0.91281,-0.033
1738513,-0.03,-0.11,0.82667,-0.055
1738514,-0.026,-0.1,0.82667,-0.055
1738515,-0.03,-0.11,0.78398,-0.066
1738516,-0.03,-0.11,0.66142,-0.099
1738543,-0.044,-0.16,0.44342,-0.165
1738544,-0.04,-0.14,0.38107,-0.187
1738545,-0.04,-0.14,0.38107,-0.187
1738546,-0.038,-0.13,0.41085,-0.176
1738547,-0.04,-0.14,0.41085,-0.176
1738548,-0.044,-0.16,0.44342,-0.165
1738549,-0.038,-0.13,0.44342,-0.165
1740770,-0.006,-0.02,1,-0.011
1740771,-0.001,0,1,-0.011
1740772,0,0,1,0
1740773,-0.014,-0.06,1,-0.011
1740774,-0.012,-0.05,0.86935,-0.044
1740775,-0.024,-0.11,0.82667,-0.055
1740776,-0.028,-0.13,0.78398,-0.066
1740777,-0.034,-0.17,0.74256,-0.077
1740778,-0.037,-0.19,0.74256,-0.077
1740779,-0.039,-0.21,0.66142,-0.099
1740780,-0.042,-0.23,0.66142,-0.099
1740781,-0.045,-0.25,0.66142,-0.099
1740782,-0.059,-0.35,0.58407,-0.121
1740783,-0.063,-0.39,0.476,-0.154
1740784,-0.067,-0.42,0.44342,-0.165
1740785,-0.063,-0.38,0.51122,-0.143
1740786,-0.071,-0.41,0.51122,-0.143
1740787,-0.066,-0.35,0.51122,-0.143
1740788,-0.066,-0.36,0.51122,-0.143
1740789,-0.063,-0.36,0.44342,-0.165
1740790,-0.09,-0.54,0.44342,-0.165
1740791,-0.096,-0.61,0.44342,-0.165
1740792,-0.08,-0.49,0.51122,-0.143
1740793,-0.07,-0.41,0.51122,-0.143
1740794,-0.073,-0.43,0.51122,-0.143
1740795,-0.07,-0.39,0.58407,-0.121
1740796,-0.072,-0.4,0.58407,-0.121
1740797,-0.077,-0.44,0.58407,-0.121
1740798,-0.077,-0.44,0.58407,-0.121
1740799,-0.077,-0.43,0.51122,-0.143
1740800,-0.079,-0.42,0.51122,-0.143
1740801,-0.081,-0.42,0.44342,-0.165
1740802,-0.08,-0.4,0.44342,-0.165
1740803,-0.078,-0.37,0.44342,-0.165
1740804,-0.079,-0.37,0.44342,-0.165
1740805,-0.071,-0.32,0.51122,-0.143
1740806,-0.073,-0.33,0.51122,-0.143
1740807,-0.077,-0.37,0.44342,-0.165
1740808,-0.08,-0.4,0.44342,-0.165
1740809,-0.069,-0.37,0.51122,-0.143
1740810,-0.067,-0.37,0.51122,-0.143
1740811,-0.063,-0.37,0.51122,-0.143
1740812,-0.062,-0.37,0.51122,-0.143
1740813,-0.057,-0.34,0.58407,-0.121
1740814,-0.054,-0.31,0.58407,-0.121
1740815,-0.079,-0.44,0.51122,-0.143
1740816,-0.078,-0.4,0.51122,-0.143
1740817,-0.072,-0.35,0.51122,-0.143
1740818,-0.072,-0.34,0.58407,-0.121
1740819,-0.074,-0.35,0.58407,-0.121
1740820,-0.077,-0.36,0.51122,-0.143
1740821,-0.076,-0.35,0.51122,-0.143
1740822,-0.078,-0.35,0.51122,-0.143
1740823,-0.083,-0.38,0.51122,-0.143
1740824,-0.087,-0.43,0.44342,-0.165
1740825,-0.077,-0.41,0.58407,-0.121
1740826,-0.083,-0.46,0.66142,-0.099
1740827,-0.09,-0.49,0.66142,-0.099
1740828,-0.082,-0.44,0.66142,-0.099
1740829,-0.09,-0.48,0.66142,-0.099
1740830,-0.09,-0.48,0.66142,-0.099
1740831,-0.076,-0.39,0.6217,-0.11
1740832,-0.076,-0.39,0.70113,-0.088
1740833,-0.076,-0.38,0.70113,-0.088
1740834,-0.075,-0.36,0.74256,-0.077
1740835,-0.078,-0.36,0.66142,-0.099
1740836,-0.077,-0.34,0.54644,-0.132
1740837,-0.08,-0.35,0.51122,-0.143
1740838,-0.082,-0.37,0.51122,-0.143
1740839,-0.083,-0.38,0.44342,-0.165
1740840,-0.086,-0.4,0.44342,-0.165
1740841,-0.082,-0.37,0.38107,-0.187
1740842,-0.081,-0.36,0.35131,-0.198
1740845,-0.123,-0.53,0.41085,-0.176
1740846,-0.127,-0.54,0.32442,-0.209
1740847,-0.127,-0.55,0.32442,-0.209
1740848,-0.08,-0.34,0.24958,-0.242
1740849,-0.066,-0.27,0.32442,-0.209
1740850,-0.066,-0.27,0.32442,-0.209
1740900,-0.04,-0.16,0.74256,-0.077
1740901,-0.042,-0.16,0.74256,-0.077
1740904,-0.006,-0.02,0.91281,-0.033
1740905,-0.008,-0.03,1,-0.011
1740908,0,0,1,0
1740914,-0.016,-0.06,0.82667,-0.055
1740915,-0.022,-0.08,0.82667,-0.055
1740916,-0.027,-0.1,0.82667,-0.055
1740945,-0.046,-0.16,0.38107,-0.187
1740946,-0.044,-0.16,0.41085,-0.176
1740947,-0.039,-0.14,0.41085,-0.176
1740948,-0.039,-0.14,0.38107,-0.187
1740949,-0.04,-0.14,0.41085,-0.176
1740950,-0.038,-0.14,0.41085,-0.176
1740951,-0.04,-0.14,0.38107,-0.187
1743174,-0.008,-0.03,0.91281,-0.033
1743175,-0.016,-0.07,0.91281,-0.033
1743176,-0.02,-0.09,0.82667,-0.055
1743177,-0.024,-0.11,0.82667,-0.055
1743178,-0.031,-0.15,0.82667,-0.055
1743179,-0.035,-0.18,0.66142,-0.099
1743180,-0.038,-0.2,0.6217,-0.11
1743181,-0.037,-0.2,0.58407,-0.121
1743182,-0.041,-0.23,0.58407,-0.121
1743183,-0.049,-0.28,0.51122,-0.143
1743184,-0.057,-0.34,0.54644,-0.132
1743185,-0.063,-0.39,0.476,-0.154
1743186,-0.06,-0.35,0.51122,-0.143
1743187,-0.06,-0.34,0.51122,-0.143
1743188,-0.07,-0.37,0.51122,-0.143
1743189,-0.069,-0.36,0.51122,-0.143
1743190,-0.066,-0.36,0.51122,-0.143
1743191,-0.08,-0.46,0.476,-0.154
1743192,-0.08,-0.48,0.44342,-0.165
1743193,-0.09,-0.55,0.44342,-0.165
1743194,-0.064,-0.37,0.44342,-0.165
1743195,-0.061,-0.34,0.476,-0.154
1743196,-0.062,-0.34,0.51122,-0.143
1743197,-0.067,-0.36,0.476,-0.154
1743198,-0.069,-0.38,0.58407,-0.121
1743199,-0.077,-0.44,0.58407,-0.121
1743200,-0.079,-0.44,0.58407,-0.121
1743201,-0.078,-0.42,0.58407,-0.121
1743202,-0.077,-0.4,0.51122,-0.143
1743203,-0.076,-0.38,0.51122,-0.143
1743204,-0.072,-0.34,0.54644,-0.132
1743205,-0.077,-0.36,0.476,-0.154
1743206,-0.071,-0.32,0.54644,-0.132
1743207,-0.071,-0.31,0.54644,-0.132
1743208,-0.07,-0.32,0.54644,-0.132
1743209,-0.077,-0.37,0.44342,-0.165
1743210,-0.082,-0.42,0.476,-0.154
1743211,-0.081,-0.43,0.476,-0.154
1743212,-0.079,-0.44,0.51122,-0.143
1743213,-0.078,-0.45,0.51122,-0.143
1743214,-0.058,-0.34,0.51122,-0.143
1743215,-0.055,-0.31,0.51122,-0.143
1743216,-0.055,-0.31,0.51122,-0.143
1743217,-0.08,-0.43,0.51122,-0.143
1743218,-0.078,-0.4,0.51122,-0.143
1743219,-0.075,-0.38,0.51122,-0.143
1743220,-0.073,-0.35,0.58407,-0.121
1743221,-0.075,-0.35,0.51122,-0.143
1743222,-0.072,-0.32,0.51122,-0.143
1743223,-0.073,-0.32,0.51122,-0.143
1743224,-0.08,-0.36,0.51122,-0.143
1743225,-0.086,-0.41,0.51122,-0.143
1743226,-0.083,-0.42,0.66142,-0.099
1743227,-0.077,-0.4,0.58407,-0.121
1743228,-0.08,-0.43,0.6217,-0.11
1743229,-0.081,-0.43,0.66142,-0.099
1743230,-0.082,-0.43,0.66142,-0.099
1743231,-0.08,-0.41,0.66142,-0.099
1743232,-0.075,-0.38,0.66142,-0.099
1743233,-0.073,-0.37,0.66142,-0.099
1743234,-0.071,-0.35,0.74256,-0.077
1743235,-0.07,-0.34,0.74256,-0.077
1743236,-0.071,-0.34,0.74256,-0.077
1743237,-0.07,-0.32,0.51122,-0.143
1743238,-0.076,-0.34,0.51122,-0.143
1743239,-0.078,-0.33,0.44342,-0.165
1743240,-0.076,-0.33,0.51122,-0.143
1743241,-0.083,-0.38,0.51122,-0.143
1743242,-0.083,-0.38,0.44342,-0.165
1743243,-0.08,-0.36,0.32442,-0.209
1743244,-0.079,-0.35,0.38107,-0.187
1743248,-0.127,-0.53,0.41085,-0.176
1743249,-0.125,-0.53,0.32442,-0.209
1743250,-0.1,-0.42,0.32442,-0.209
1743251,-0.06,-0.25,0.32442,-0.209
1743353,-0.04,-0.14,0.476,-0.154
1745575,-0.006,-0.02,1,-0.011
1745576,-0.013,-0.05,0.91281,-0.033
1745577,-0.015,-0.07,0.82667,-0.055
1745578,-0.027,-0.12,0.82667,-0.055
1745579,-0.031,-0.14,0.6217,-0.11
1745580,-0.033,-0.16,0.66142,-0.099
1745581,-0.036,-0.18,0.58407,-0.121
1745582,-0.037,-0.2,0.58407,-0.121
1745583,-0.038,-0.21,0.58407,-0.121
1745584,-0.044,-0.25,0.58407,-0.121
1745585,-0.053,-0.31,0.51122,-0.143
1745586,-0.057,-0.34,0.51122,-0.143
1745587,-0.06,-0.36,0.476,-0.154
1745588,-0.056,-0.32,0.51122,-0.143
1745589,-0.052,-0.28,0.58407,-0.121
1745590,-0.051,-0.26,0.54644,-0.132
1745591,-0.07,-0.37,0.44342,-0.165
1745592,-0.067,-0.37,0.51122,-0.143
1745593,-0.073,-0.42,0.44342,-0.165
1745594,-0.087,-0.52,0.44342,-0.165
1745595,-0.08,-0.47,0.44342,-0.165
1745596,-0.064,-0.36,0.51122,-0.143
1745597,-0.064,-0.35,0.51122,-0.143
1745598,-0.06,-0.32,0.51122,-0.143
1745599,-0.056,-0.29,0.6217,-0.11
1745600,-0.068,-0.37,0.54644,-0.132
1745601,-0.074,-0.42,0.58407,-0.121
1745602,-0.073,-0.41,0.58407,-0.121
1745603,-0.072,-0.39,0.58407,-0.121
1745604,-0.072,-0.36,0.58407,-0.121
1745605,-0.072,-0.35,0.58294,-0.121
1745606,-0.071,-0.33,0.6217,-0.11
1745607,-0.067,-0.31,0.54644,-0.132
1745608,-0.068,-0.3,0.58407,-0.121
1745609,-0.066,-0.3,0.58407,-0.121
1745610,-0.072,-0.34,0.51122,-0.143
1745611,-0.077,-0.39,0.51122,-0.143
1745612,-0.08,-0.42,0.51122,-0.143
1745613,-0.078,-0.43,0.51122,-0.143
1745614,-0.077,-0.43,0.51122,-0.143
1745615,-0.076,-0.43,0.51122,-0.143
1745616,-0.08,-0.45,0.51122,-0.143
1745617,-0.08,-0.45,0.51122,-0.143
1745618,-0.053,-0.29,0.51122,-0.143
1745619,-0.083,-0.45,0.51122,-0.143
1745620,-0.082,-0.43,0.51122,-0.143
1745621,-0.078,-0.39,0.51122,-0.143
1745622,-0.073,-0.35,0.54644,-0.132
1745623,-0.076,-0.35,0.51122,-0.143
1745624,-0.074,-0.33,0.51122,-0.143
1745625,-0.075,-0.33,0.51122,-0.143
1745626,-0.083,-0.39,0.51122,-0.143
1745627,-0.087,-0.42,0.51122,-0.143
1745628,-0.08,-0.41,0.58407,-0.121
1745629,-0.074,-0.39,0.58407,-0.121
1745630,-0.08,-0.42,0.58407,-0.121
1745631,-0.084,-0.44,0.58407,-0.121
1745632,-0.08,-0.41,0.6217,-0.11
1745633,-0.068,-0.34,0.66142,-0.099
1745634,-0.069,-0.35,0.70113,-0.088
1745635,-0.069,-0.34,0.70113,-0.088
1745636,-0.066,-0.32,0.70113,-0.088
1745637,-0.067,-0.32,0.58407,-0.121
1745638,-0.07,-0.33,0.476,-0.154
1745639,-0.07,-0.32,0.51122,-0.143
1745640,-0.07,-0.31,0.44342,-0.165
1745641,-0.075,-0.32,0.38107,-0.187
1745642,-0.073,-0.32,0.44342,-0.165
1745643,-0.076,-0.34,0.44342,-0.165
1745644,-0.073,-0.33,0.44342,-0.165
1745645,-0.077,-0.34,0.44342,-0.165
1745646,-0.077,-0.33,0.38107,-0.187
1745651,-0.123,-0.51,0.32442,-0.209
1747977,-0.014,-0.06,0.91281,-0.033
1747978,-0.016,-0.07,0.82667,-0.055
1747979,-0.028,-0.12,0.74256,-0.077
1747980,-0.031,-0.14,0.66142,-0.099
1747981,-0.037,-0.17,0.58407,-0.121
1747982,-0.038,-0.18,0.66142,-0.099
1747983,-0.038,-0.19,0.58407,-0.121
1747984,-0.039,-0.2,0.58407,-0.121
1747985,-0.039,-0.21,0.58407,-0.121
1747986,-0.044,-0.25,0.58407,-0.121
1747987,-0.053,-0.31,0.476,-0.154
1747988,-0.047,-0.29,0.51122,-0.143
1747989,-0.053,-0.31,0.51122,-0.143
1747990,-0.049,-0.27,0.58407,-0.121
1747991,-0.051,-0.27,0.58407,-0.121
1747992,-0.052,-0.26,0.51122,-0.143
1747993,-0.055,-0.29,0.51122,-0.143
1747994,-0.055,-0.3,0.44342,-0.165
1747995,-0.071,-0.4,0.51122,-0.143
1747996,-0.08,-0.47,0.51122,-0.143
1747997,-0.074,-0.42,0.51122,-0.143
1747998,-0.061,-0.33,0.51122,-0.143
1747999,-0.06,-0.32,0.44342,-0.165
1748000,-0.055,-0.28,0.44342,-0.165
1748001,-0.053,-0.27,0.51122,-0.143
1748002,-0.058,-0.31,0.66142,-0.099
1748003,-0.054,-0.3,0.66142,-0.099
1748004,-0.068,-0.37,0.58407,-0.121
1748005,-0.068,-0.36,0.58407,-0.121
1748006,-0.063,-0.31,0.6217,-0.11
1748007,-0.069,-0.33,0.66142,-0.099
1748008,-0.07,-0.32,0.66142,-0.099
1748009,-0.065,-0.28,0.66142,-0.099
1748010,-0.065,-0.28,0.66142,-0.099
1748011,-0.066,-0.3,0.58407,-0.121
1748012,-0.072,-0.34,0.476,-0.154
1748013,-0.076,-0.38,0.476,-0.154
1748014,-0.078,-0.41,0.51122,-0.143
1748015,-0.078,-0.43,0.51122,-0.143
1748016,-0.08,-0.43,0.51122,-0.143
1748017,-0.077,-0.42,0.51122,-0.143
1748018,-0.08,-0.43,0.51122,-0.143
1748019,-0.08,-0.43,0.51122,-0.143
1748020,-0.08,-0.43,0.51122,-0.143
1748021,-0.081,-0.42,0.51122,-0.143
1748022,-0.078,-0.4,0.51122,-0.143
1748023,-0.076,-0.37,0.51122,-0.143
1748024,-0.076,-0.36,0.58407,-0.121
1748025,-0.076,-0.35,0.51122,-0.143
1748026,-0.075,-0.34,0.51122,-0.143
1748027,-0.058,-0.25,0.58407,-0.121
1748028,-0.061,-0.28,0.51122,-0.143
1748029,-0.062,-0.29,0.51122,-0.143
1748030,-0.08,-0.41,0.51122,-0.143
1748031,-0.076,-0.4,0.51122,-0.143
1748032,-0.077,-0.4,0.51122,-0.143
1748033,-0.07,-0.35,0.58294,-0.121
1748034,-0.064,-0.32,0.51122,-0.143
1748035,-0.064,-0.31,0.6217,-0.11
1748036,-0.063,-0.31,0.51122,-0.143
1748037,-0.064,-0.31,0.54644,-0.132
1748038,-0.083,-0.4,0.58407,-0.121
1748039,-0.08,-0.38,0.54644,-0.132
1748040,-0.07,-0.32,0.476,-0.154
1748041,-0.067,-0.3,0.38107,-0.187
1748042,-0.06,-0.26,0.38107,-0.187
1748043,-0.073,-0.31,0.38107,-0.187
1748044,-0.07,-0.3,0.38107,-0.187
1748045,-0.071,-0.31,0.44342,-0.165
1748046,-0.071,-0.32,0.44342,-0.165
1748047,-0.068,-0.3,0.44342,-0.165
1748048,-0.075,-0.32,0.44342,-0.165
1750379,-0.02,-0.09,0.74256,-0.077
1750380,-0.027,-0.12,0.70113,-0.088
1750381,-0.028,-0.13,0.58407,-0.121
1750382,-0.036,-0.17,0.6217,-0.11
1750383,-0.04,-0.19,0.66142,-0.099
1750384,-0.044,-0.22,0.58407,-0.121
1750385,-0.043,-0.22,0.58407,-0.121
1750386,-0.046,-0.24,0.58407,-0.121
1750387,-0.044,-0.24,0.54644,-0.132
1750388,-0.045,-0.25,0.54644,-0.132
1750389,-0.045,-0.26,0.51122,-0.143
1750390,-0.048,-0.29,0.44342,-0.165
1750391,-0.043,-0.24,0.58407,-0.121
1750392,-0.045,-0.24,0.58407,-0.121
1750393,-0.051,-0.26,0.54644,-0.132
1750394,-0.053,-0.27,0.51122,-0.143
1750395,-0.055,-0.29,0.51122,-0.143
1750396,-0.055,-0.3,0.44342,-0.165
1750397,-0.057,-0.32,0.44342,-0.165
1750398,-0.056,-0.32,0.44342,-0.165
1750399,-0.06,-0.33,0.44342,-0.165
1750400,-0.059,-0.31,0.44342,-0.165
1750401,-0.054,-0.28,0.44342,-0.165
1750402,-0.052,-0.26,0.44342,-0.165
1750403,-0.051,-0.26,0.51122,-0.143
1750404,-0.053,-0.28,0.54644,-0.132
1750405,-0.06,-0.32,0.66142,-0.099
1750406,-0.043,-0.23,0.70113,-0.088
1750407,-0.062,-0.32,0.66142,-0.099
1750408,-0.062,-0.3,0.66142,-0.099
1750409,-0.064,-0.3,0.66142,-0.099
1750410,-0.064,-0.29,0.66142,-0.099
1750411,-0.059,-0.26,0.66142,-0.099
1750412,-0.067,-0.3,0.66142,-0.099
1750413,-0.066,-0.3,0.58407,-0.121
1750414,-0.07,-0.34,0.51122,-0.143
1750415,-0.073,-0.36,0.51122,-0.143
1750416,-0.076,-0.39,0.51122,-0.143
1750417,-0.077,-0.41,0.51122,-0.143
1750418,-0.077,-0.41,0.51122,-0.143
1750419,-0.077,-0.41,0.51122,-0.143
1750420,-0.075,-0.39,0.51122,-0.143
1750421,-0.08,-0.41,0.51122,-0.143
1750422,-0.083,-0.44,0.51122,-0.143
1750423,-0.072,-0.36,0.51122,-0.143
1750424,-0.065,-0.31,0.54644,-0.132
1750425,-0.063,-0.3,0.66142,-0.099
1750426,-0.061,-0.28,0.66142,-0.099
1750427,-0.056,-0.25,0.58407,-0.121
1750428,-0.062,-0.27,0.58407,-0.121
1750429,-0.062,-0.27,0.476,-0.154
1750430,-0.06,-0.27,0.44342,-0.165
1750431,-0.063,-0.3,0.476,-0.154
1750432,-0.081,-0.41,0.51122,-0.143
1750433,-0.078,-0.4,0.51122,-0.143
1750434,-0.083,-0.42,0.476,-0.154
1750435,-0.062,-0.3,0.41085,-0.176
1750436,-0.076,-0.37,0.44342,-0.165
1750437,-0.08,-0.38,0.51122,-0.143
1750438,-0.078,-0.36,0.51122,-0.143
1750439,-0.079,-0.37,0.51122,-0.143
1750440,-0.078,-0.37,0.51122,-0.143
1750441,-0.075,-0.35,0.51122,-0.143
1750442,-0.066,-0.3,0.35131,-0.198
1750443,-0.063,-0.28,0.37964,-0.187
1750444,-0.069,-0.3,0.29754,-0.22
1750446,-0.066,-0.28,0.32442,-0.209
1750447,-0.063,-0.28,0.44342,-0.165
1750448,-0.066,-0.29,0.44342,-0.165
1750449,-0.064,-0.28,0.44342,-0.165
1750450,-0.063,-0.27,0.38107,-0.187
1752781,-0.031,-0.13,0.70113,-0.088
1752782,-0.027,-0.12,0.54644,-0.132
1752783,-0.032,-0.14,0.51122,-0.143
1752784,-0.041,-0.19,0.6217,-0.11
1752785,-0.047,-0.22,0.6217,-0.11
1752786,-0.049,-0.24,0.6217,-0.11
1752787,-0.052,-0.26,0.54644,-0.132
1752788,-0.051,-0.26,0.54644,-0.132
1752789,-0.051,-0.27,0.51122,-0.143
1752790,-0.048,-0.26,0.51122,-0.143
1752791,-0.05,-0.29,0.476,-0.154
1752792,-0.042,-0.24,0.51122,-0.143
1752793,-0.048,-0.26,0.54644,-0.132
1752794,-0.048,-0.25,0.58407,-0.121
1752795,-0.049,-0.24,0.44342,-0.165
1752796,-0.052,-0.26,0.44342,-0.165
1752797,-0.053,-0.28,0.51122,-0.143
1752798,-0.055,-0.29,0.44342,-0.165
1752799,-0.055,-0.3,0.44342,-0.165
1752800,-0.063,-0.34,0.44342,-0.165
1752801,-0.063,-0.33,0.44342,-0.165
1752802,-0.057,-0.29,0.44342,-0.165
1752803,-0.053,-0.27,0.51122,-0.143
1752804,-0.058,-0.28,0.51122,-0.143
1752805,-0.048,-0.24,0.51122,-0.143
1752806,-0.052,-0.27,0.51122,-0.143
1752807,-0.053,-0.28,0.58407,-0.121
1752808,-0.054,-0.28,0.66142,-0.099
1752809,-0.048,-0.24,0.66142,-0.099
